,0,1,Label
153,-4.476689,4.5675797,Ankle Boot
154,8.317359,7.4740577,Bag
155,-1.9800326,2.794755,Coat
156,4.089052,7.2597404,Sandal
157,8.280017,10.285308,T-shirt
158,-4.039843,1.0925124,Coat
159,10.139719,14.907687,Shirt
160,10.557763,3.8759031,Pullover
161,3.3937843,9.465372,Sandal
162,-3.6996884,2.2554083,Coat
163,10.99853,-4.027913,Dress
164,9.727964,6.956231,Bag
165,8.9393425,11.421264,T-shirt
166,9.429183,10.867803,T-shirt
167,-3.9618502,5.7374587,Ankle Boot
168,7.4084744,7.4955807,Bag
169,10.176656,14.339468,Shirt
170,10.528892,-2.408094,Dress
171,8.88493,8.069637,Bag
172,-1.3647316,7.085687,Trouser
173,-1.4057919,7.4213886,Trouser
174,10.790887,-1.7326527,Dress
175,-3.9917629,4.207094,Ankle Boot
176,8.536882,7.5353928,Bag
177,-2.1462364,5.193724,Trouser
178,3.5061848,9.988587,Sandal
179,11.196095,14.595392,Shirt
180,8.2602,6.292526,Bag
181,12.521892,11.469669,T-shirt
182,2.889152,9.2981825,Sandal
183,11.130113,11.451851,T-shirt
184,8.712287,10.61512,T-shirt
185,10.879745,12.756119,T-shirt
186,10.5104265,3.8182936,Pullover
187,9.154035,6.193828,Bag
188,10.586661,13.4074135,Shirt
189,-3.7537658,2.2517662,Coat
190,12.127827,8.606399,Sneaker
191,9.147239,7.6503897,Bag
192,-2.260841,6.6819906,Trouser
193,3.244904,10.0037565,Sandal
194,11.402367,13.827595,Shirt
195,10.050264,-2.6544282,Dress
196,10.103523,-2.7366595,Dress
197,8.394934,12.819214,Shirt
198,-4.3050346,7.225173,Ankle Boot
199,8.612721,10.65247,T-shirt
200,4.7324896,5.298271,Sandal
201,-2.117018,2.2127352,Coat
202,9.58177,6.135436,Bag
203,9.870292,13.134173,Shirt
204,7.8609495,7.719188,Bag
205,10.050784,13.948042,Shirt
206,9.117275,7.8349347,Bag
207,9.53975,6.35857,Bag
208,-4.344889,8.14339,Ankle Boot
209,9.026772,-1.6618469,Dress
210,-3.8663125,0.9772991,Coat
211,9.1593275,2.9354749,Pullover
212,4.345267,6.810291,Sandal
213,-2.218924,7.608808,Trouser
214,4.367675,5.9565334,Sandal
215,12.82796,8.423464,Sneaker
216,4.331908,9.676616,Sandal
217,-2.7252295,4.3042574,Coat
218,8.381639,12.550116,Shirt
219,9.621407,7.267754,Bag
220,4.0000606,7.669119,Sandal
221,-4.705509,5.325519,Ankle Boot
222,9.902918,4.160759,Pullover
223,10.534429,2.989788,Pullover
224,-1.8673352,5.58496,Trouser
225,8.0166645,6.9730597,Bag
226,4.809955,9.956038,Sandal
227,-2.6891158,7.197543,Trouser
228,11.13543,15.097114,Shirt
229,-4.601355,1.6020348,Coat
230,-2.1334815,2.443671,Coat
231,8.848574,12.950522,Shirt
232,9.46864,4.475121,Pullover
233,3.7255864,7.6204505,Sandal
234,8.916054,13.085053,Shirt
235,9.277578,12.1519,T-shirt
236,2.9702222,9.45847,Sandal
237,8.09218,7.847945,Bag
238,9.666752,13.668053,Shirt
239,12.556923,12.994278,T-shirt
240,12.118316,12.907905,T-shirt
241,9.9223175,13.903267,Shirt
242,10.935978,14.03242,Shirt
243,10.192836,4.453265,Pullover
244,-3.914837,4.922052,Ankle Boot
245,8.26286,6.7433352,Bag
246,-1.4565309,6.4623423,Trouser
247,10.222068,2.1151361,Pullover
248,10.616941,3.4789195,Pullover
249,-3.910425,4.965425,Ankle Boot
250,10.339864,2.1673348,Pullover
251,9.925236,3.615874,Pullover
252,8.898325,7.4421678,Bag
253,9.248161,13.301319,Shirt
254,3.9279716,6.090058,Sandal
255,12.097108,12.965194,T-shirt
256,9.729196,6.4211893,Bag
257,-2.3260374,3.147133,Coat
258,-4.2048984,6.6661034,Ankle Boot
259,10.682806,2.1469455,Pullover
260,10.943787,12.585179,T-shirt
261,12.457849,9.095937,Sneaker
262,9.818224,12.46379,T-shirt
263,9.963123,13.473515,Shirt
264,10.933198,14.007688,Shirt
265,4.416656,9.345309,Sandal
266,8.761872,13.472988,Shirt
267,-1.628686,6.0787807,Trouser
268,11.181159,4.7380214,Pullover
269,8.317348,10.385093,T-shirt
270,-4.5549903,1.7223074,Coat
271,12.073245,13.940909,Shirt
272,8.823571,7.6564593,Bag
273,10.076359,13.499218,Shirt
274,-1.4350235,7.9545484,Trouser
275,-4.098224,3.0013332,Coat
276,10.026391,14.936217,Shirt
277,9.884043,3.2941465,Pullover
278,9.354792,-1.9652736,Dress
279,-4.4100437,1.1161659,Coat
280,3.126573,9.064202,Sandal
281,9.409607,14.040913,Shirt
282,-3.90634,5.7398334,Ankle Boot
283,10.43836,-2.7952032,Dress
284,-4.391572,8.0800295,Ankle Boot
285,11.551339,-3.9452555,Dress
286,10.620503,-1.7777216,Dress
287,12.636658,9.399935,Sneaker
288,-3.8660612,2.5830045,Coat
289,5.7683177,9.55821,T-shirt
290,9.039075,12.873934,Shirt
291,9.651449,11.97053,T-shirt
292,8.3608675,5.7278166,Bag
293,10.728244,11.172949,T-shirt
294,-3.8484747,1.2961477,Coat
295,-4.10843,7.5423717,Ankle Boot
296,10.349601,11.464522,T-shirt
297,9.319716,14.401127,Shirt
298,10.290872,-2.7963734,Dress
299,-4.3859944,8.5115185,Ankle Boot
300,-2.3977096,3.498449,Coat
301,8.741329,13.633186,Shirt
302,7.7378554,6.963664,Bag
303,-1.4118302,7.08072,Trouser
304,9.304695,7.6357656,Bag
305,9.392641,-1.9081209,Dress
306,9.787825,13.449746,Shirt
307,11.036658,-4.146495,Dress
308,10.325756,-2.5820653,Dress
309,9.92428,13.006391,Shirt
310,-4.204703,1.7144948,Coat
311,8.4002285,12.969856,Shirt
312,8.371504,12.851125,Shirt
313,4.685531,5.3771014,Sandal
314,10.7678585,13.257957,Shirt
315,12.942661,9.414138,Sneaker
316,7.5233703,7.3902082,Bag
317,-4.0579596,5.377835,Ankle Boot
318,8.428723,9.836976,T-shirt
319,-4.701451,2.3509505,Coat
320,-1.8087933,2.6691144,Coat
321,8.453733,6.690266,Bag
322,3.1675425,9.389281,Sandal
323,10.96379,4.2168517,Pullover
324,12.789798,9.64592,Sneaker
325,8.504172,6.224496,Bag
326,10.391314,2.8705904,Pullover
327,10.150135,3.4654326,Pullover
328,10.441216,15.06499,Shirt
329,9.301683,7.7268705,Bag
330,10.25293,-3.1711507,Dress
331,8.607787,7.286679,Bag
332,10.544737,3.4939318,Pullover
333,4.4630117,6.0158854,Sandal
334,12.414954,8.121257,Sneaker
335,-2.8496044,9.13789,Trouser
336,11.402878,-1.1386269,Dress
337,-4.2806516,6.3146334,Ankle Boot
338,8.377014,6.901326,Bag
339,8.830615,5.187643,Bag
340,-4.347063,2.385065,Coat
341,-3.7281184,1.3674984,Coat
342,3.0025804,9.497579,Sandal
343,-2.3775811,3.316329,Coat
344,11.349058,12.520031,T-shirt
345,-1.619077,7.556452,Trouser
346,8.317575,6.659807,Bag
347,9.678656,7.58563,Bag
348,9.5764265,11.567744,T-shirt
349,-1.7196168,2.5557756,Coat
350,12.248399,9.621266,Sneaker
351,10.768236,2.8343167,Pullover
352,9.659431,-2.8168025,Dress
353,9.40348,4.1275687,Pullover
354,8.1719475,6.047143,Bag
355,-4.637395,5.5095315,Ankle Boot
356,4.5717444,6.2549624,Sandal
357,-4.440582,2.2196157,Coat
358,4.4971952,6.648299,Sandal
359,11.475647,-1.0485562,Dress
360,-3.9515824,4.915844,Ankle Boot
361,10.565631,14.512996,Shirt
362,13.187708,9.369617,Sneaker
363,-2.6839688,3.783014,Coat
364,-4.0424857,2.5001953,Coat
365,9.834076,-3.0934734,Dress
366,-4.4577894,1.7844273,Coat
367,8.154103,6.5361185,Bag
368,10.892074,12.997353,Shirt
369,-4.3782654,1.2644671,Coat
370,10.78433,2.859507,Pullover
371,-2.6906114,6.929198,Trouser
372,-3.9940643,8.584743,Ankle Boot
373,-3.9998293,2.450419,Coat
374,10.400786,3.836688,Pullover
375,12.113334,8.650663,Sneaker
376,-4.0707927,8.759886,Ankle Boot
377,9.960955,4.13469,Pullover
378,10.487825,3.6591632,Pullover
379,8.801566,-2.2308202,Dress
380,3.748149,9.9062395,Sandal
381,10.442009,13.470627,Shirt
382,-3.867354,0.8425737,Coat
383,9.890825,4.4090176,Pullover
384,-2.385813,3.4349918,Coat
385,10.741623,-3.686004,Dress
386,-2.0882368,5.2461247,Trouser
387,12.830646,9.402713,Sneaker
388,11.098715,12.234027,T-shirt
389,-2.0636022,2.7350922,Coat
390,-3.6500456,8.12587,Ankle Boot
391,11.932993,-3.9587822,Dress
392,10.236771,4.2031097,Pullover
393,-2.1891928,3.0035543,Coat
394,4.1560917,7.1731277,Sandal
395,12.019199,8.039809,Sneaker
396,11.089001,10.995869,T-shirt
397,10.202381,13.989983,Shirt
398,9.08128,11.23865,T-shirt
399,9.814385,13.752318,Shirt
400,9.874268,11.6616955,T-shirt
401,-1.9020488,5.979125,Trouser
402,9.092866,6.037356,Bag
403,-4.391316,1.9824381,Coat
404,9.213976,11.721068,T-shirt
405,10.202502,12.844621,Shirt
406,-3.0601966,3.1683295,Coat
407,12.521281,8.113246,Sneaker
408,4.9639244,8.722957,Sandal
409,3.3203063,9.286543,Sandal
410,8.602589,7.805341,Bag
411,2.9478557,9.846797,Sandal
412,11.079926,12.46605,T-shirt
413,12.630814,13.308464,T-shirt
414,10.06472,-3.1401377,Dress
415,7.842736,6.9994903,Bag
416,11.697424,13.612346,Shirt
417,-4.1049714,1.6159561,Coat
418,10.011354,-2.5095625,Dress
419,11.824552,-3.8367186,Dress
420,3.5468988,9.696723,Sandal
421,3.1499631,9.238267,Sandal
422,8.13973,10.91194,T-shirt
423,-4.4203086,1.800088,Coat
424,-3.0048711,9.083619,Trouser
425,-4.667803,2.0613034,Coat
426,12.389589,12.844453,T-shirt
427,8.685736,-2.1260655,Dress
428,10.532743,11.06869,T-shirt
429,9.012597,5.838965,Bag
430,4.5335665,9.348351,Sandal
431,-4.087456,7.781341,Ankle Boot
432,9.481903,-2.4262636,Dress
433,12.443509,8.905301,Sneaker
434,-4.377437,8.172532,Ankle Boot
435,-2.704549,3.8672428,Coat
436,8.752446,10.683125,T-shirt
437,-4.3806095,1.8718764,Coat
438,8.585358,5.506911,Bag
439,10.92219,3.1359906,Pullover
440,10.078687,12.293344,T-shirt
441,8.278814,6.579921,Bag
442,12.015104,13.18579,T-shirt
443,9.870806,-2.809131,Dress
444,8.206931,6.361324,Bag
445,10.080356,4.271494,Pullover
446,4.199766,8.999124,Sandal
447,-4.5290084,1.6891813,Coat
448,8.767806,6.539205,Bag
449,10.655226,11.530412,T-shirt
450,-4.108135,6.5940614,Ankle Boot
451,-4.3758535,7.786597,Ankle Boot
452,10.9243555,-4.0179787,Dress
453,10.664795,2.3942888,Pullover
454,4.0098786,6.1354165,Sandal
455,11.233213,3.924451,Pullover
456,9.520529,-2.4713252,Dress
457,12.041212,13.140539,T-shirt
458,3.5243628,9.891411,Sandal
459,-1.4591048,7.8632145,Trouser
460,11.73929,-3.4911878,Dress
461,4.136332,9.738127,Sandal
462,10.411546,11.971176,T-shirt
463,12.288109,8.547585,Sneaker
464,11.250956,13.733168,Shirt
465,-3.453433,9.1597185,Trouser
466,-2.9763548,3.1593378,Coat
467,-2.3244662,4.132633,Coat
468,10.101482,14.398042,Shirt
469,-1.4408125,7.271569,Trouser
470,9.891966,6.687129,Bag
471,11.276266,3.9887574,Pullover
472,-4.653859,5.0631895,Ankle Boot
473,11.044598,14.730848,Shirt
474,-4.198506,6.723881,Ankle Boot
475,-2.4130435,3.508306,Coat
476,3.6978223,9.7135105,Sandal
477,-2.7009952,8.432284,Trouser
478,10.180664,2.439391,Pullover
479,-1.5106478,8.107027,Trouser
480,10.815881,12.738201,T-shirt
481,8.574824,12.895882,Shirt
482,-3.9941459,0.86548716,Coat
483,9.3829,12.755898,Shirt
484,11.328632,11.777581,T-shirt
485,9.760336,11.835956,T-shirt
486,11.018278,13.46768,Shirt
487,3.0758605,9.313088,Sandal
488,11.903363,8.469864,Sneaker
489,8.987107,6.3391633,Bag
490,9.331489,14.618428,Shirt
491,3.1613505,9.4023,Sandal
492,-3.0990977,8.256836,Trouser
493,9.766329,7.9520645,Bag
494,3.4977577,8.050594,Sandal
495,9.761831,4.761473,Pullover
496,10.876622,3.3655407,Pullover
497,-4.189,7.5986085,Ankle Boot
498,9.569296,-1.6366737,Dress
499,7.489801,7.512987,Bag
500,12.225409,9.498127,Sneaker
501,10.083075,12.390215,T-shirt
502,10.109792,13.863226,Shirt
503,11.08673,-3.6061902,Dress
504,8.883039,7.342398,Bag
505,10.771038,14.677666,Shirt
506,9.695007,7.298726,Bag
507,8.768419,13.996552,Shirt
508,12.679659,9.975065,Sneaker
509,12.348266,7.982094,Sneaker
510,-4.5382605,7.3945923,Ankle Boot
511,10.459284,-2.7707257,Dress
512,-3.4311953,0.7915682,Coat
513,-3.8493118,7.210068,Ankle Boot
514,10.635197,-2.5293944,Dress
515,10.649213,-3.6496396,Dress
516,9.0173025,5.954897,Bag
517,10.064466,-3.0512166,Dress
518,-3.979873,0.8313244,Coat
519,8.644437,8.023582,Bag
520,4.721248,5.2889247,Sandal
521,-2.1140776,6.065631,Trouser
522,9.212317,6.2577896,Bag
523,7.744409,7.4713078,Bag
524,8.670467,7.087002,Bag
525,10.747196,-1.6075768,Dress
526,10.033408,4.793699,Pullover
527,12.484212,9.18366,Sneaker
528,3.8341353,6.413173,Sandal
529,-3.6903694,1.4667678,Coat
530,9.766189,4.883561,Pullover
531,-4.5789576,7.5749106,Ankle Boot
532,-3.9243956,6.463483,Ankle Boot
533,-4.1935086,5.682586,Ankle Boot
534,-3.855966,2.499838,Coat
535,10.654208,14.306939,Shirt
536,12.31526,9.084973,Sneaker
537,-4.095373,7.0027966,Ankle Boot
538,-1.7961463,6.511455,Trouser
539,-4.139026,6.2380543,Ankle Boot
540,10.53681,-1.9549184,Dress
541,12.41776,13.133387,T-shirt
542,10.391861,-1.7870092,Dress
543,8.592066,10.749231,T-shirt
544,10.815007,15.03821,Shirt
545,11.684028,13.68457,Shirt
546,10.997605,14.769133,Shirt
547,-3.933163,0.84635264,Coat
548,-4.7410645,5.390985,Ankle Boot
549,8.41187,8.045861,Bag
550,9.376214,4.2423797,Pullover
551,-3.9375923,4.902796,Ankle Boot
552,-2.2635477,2.5314548,Coat
553,3.6305761,9.953638,Sandal
554,9.066395,10.855108,T-shirt
555,8.494351,11.856758,T-shirt
556,3.9207485,6.0857325,Sandal
557,10.742421,14.593355,Shirt
558,-3.8509617,0.7137635,Coat
559,4.1402984,6.0844617,Sandal
560,8.960442,11.077195,T-shirt
561,-1.7565746,1.7909052,Coat
562,-3.099761,8.560264,Trouser
563,-4.0910134,6.624592,Ankle Boot
564,7.853693,7.5039043,Bag
565,8.322305,6.433744,Bag
566,8.418128,12.780543,Shirt
567,12.446249,12.747979,T-shirt
568,11.230657,3.9247553,Pullover
569,-4.0801234,1.047228,Coat
570,-3.3740351,8.399787,Trouser
571,12.05102,8.867309,Sneaker
572,9.653235,10.3139515,T-shirt
573,-3.9874413,6.5295343,Ankle Boot
574,9.54902,12.378782,T-shirt
575,-3.1574645,7.6991205,Trouser
576,-1.8303281,6.8063607,Trouser
577,-2.0383887,1.9290015,Coat
578,10.807577,14.238401,Shirt
579,5.779616,9.558182,T-shirt
580,9.372692,14.537245,Shirt
581,-4.80525,1.8539463,Coat
582,2.7954202,9.339774,Sandal
583,11.63929,-3.8669121,Dress
584,8.900439,13.7319975,Shirt
585,11.360925,13.322529,Shirt
586,10.092839,13.23556,Shirt
587,3.5401762,7.934274,Sandal
588,11.515153,-3.8034468,Dress
589,-3.066493,8.758945,Trouser
590,11.287848,12.738497,T-shirt
591,9.848597,4.201615,Pullover
592,8.558311,6.237306,Bag
593,-2.0688481,5.7800474,Trouser
594,-4.386128,8.133809,Ankle Boot
595,8.446818,8.387419,Bag
596,10.585413,3.377805,Pullover
597,-3.9917305,1.58707,Coat
598,9.568725,6.1339107,Bag
599,10.598633,-2.4111912,Dress
600,8.986306,5.832579,Bag
601,10.234781,4.151258,Pullover
602,10.753546,11.536325,T-shirt
603,12.309391,13.718771,Shirt
604,-4.036841,3.028976,Coat
605,-1.3602924,7.539605,Trouser
606,-4.142078,7.3293614,Ankle Boot
607,-4.775471,5.594858,Ankle Boot
608,-4.088912,8.935899,Ankle Boot
609,11.959445,9.857047,Sneaker
610,3.8215184,9.779311,Sandal
611,3.3816714,9.803319,Sandal
612,9.032214,13.448815,Shirt
613,3.6408403,7.764441,Sandal
614,-1.8092784,2.5502949,Coat
615,10.765933,14.214712,Shirt
616,9.154603,13.760136,Shirt
617,8.409819,12.825038,Shirt
618,-4.4185286,1.9844223,Coat
619,-4.560453,1.4995635,Coat
620,-2.0897565,2.3603277,Coat
621,3.099615,9.207888,Sandal
622,11.894619,13.665992,Shirt
623,9.6665945,14.515178,Shirt
624,-3.315583,8.413085,Trouser
625,10.342032,14.417553,Shirt
626,12.003753,8.094256,Sneaker
627,-4.717029,1.9191298,Coat
628,4.7511177,5.2719226,Sandal
629,-4.130123,2.112653,Coat
630,4.308858,7.0361786,Sandal
631,8.921345,2.7547326,Pullover
632,-4.5720477,1.5849447,Coat
633,4.528429,9.3640375,Sandal
634,9.942275,13.676017,Shirt
635,-4.5561585,7.646534,Ankle Boot
636,-4.3965263,1.2823904,Coat
637,10.461149,14.588118,Shirt
638,9.519543,14.634451,Shirt
639,9.431422,4.518041,Pullover
640,9.804557,7.283681,Bag
641,8.492308,7.9947414,Bag
642,10.684928,2.8172061,Pullover
643,-2.472031,9.039421,Trouser
644,10.272665,-2.7293193,Dress
645,7.8420095,6.86501,Bag
646,-3.8674622,9.097562,Ankle Boot
647,4.110426,7.2981334,Sandal
648,10.426994,13.454014,Shirt
649,12.68406,9.194751,Sneaker
650,-4.1574,8.01691,Ankle Boot
651,-3.5563536,6.735154,Ankle Boot
652,-4.388996,7.2674894,Ankle Boot
653,4.4271936,5.6644773,Sandal
654,3.912415,6.778925,Sandal
655,-2.1774552,2.4274042,Coat
656,12.389985,9.073568,Sneaker
657,-2.7103965,2.9125774,Coat
658,11.148217,14.46445,Shirt
659,-2.622734,9.189225,Trouser
660,3.7950509,9.784366,Sandal
661,5.6490965,9.558149,T-shirt
662,9.768666,7.582596,Bag
663,-2.9718122,8.849497,Trouser
664,11.248267,14.206961,Shirt
665,8.979908,7.9747825,Bag
666,-4.063241,1.368101,Coat
667,10.107238,2.184618,Pullover
668,-4.7360964,1.8925698,Coat
669,-2.8021822,9.2290325,Trouser
670,12.638352,8.697073,Sneaker
671,4.0233674,7.18272,Sandal
672,12.638143,10.022396,Sneaker
673,12.353609,9.030791,Sneaker
674,-4.1629353,1.3031077,Coat
675,4.4760475,6.8551135,Sandal
676,11.450415,-3.7114203,Dress
677,11.184583,12.522297,T-shirt
678,8.276934,6.5181966,Bag
679,-3.9012415,1.4663663,Coat
680,-4.3910966,8.1763,Ankle Boot
681,3.309074,9.174811,Sandal
682,-1.3831041,7.859923,Trouser
683,-2.65831,4.1712227,Coat
684,9.587507,13.250312,Shirt
685,9.772026,-3.2090008,Dress
686,12.057861,8.672818,Sneaker
687,12.7004175,8.662794,Sneaker
688,10.354688,4.025825,Pullover
689,-4.5630674,4.9767466,Ankle Boot
690,-4.6910114,1.8652062,Coat
691,-2.241716,3.2639196,Coat
692,-3.401663,7.473243,Trouser
693,-4.2522635,7.1105695,Ankle Boot
694,-3.3408332,1.3459505,Coat
695,3.9446015,6.189524,Sandal
696,9.922981,13.40579,Shirt
697,-3.9214866,1.4446845,Coat
698,10.236057,11.713274,T-shirt
699,-4.302978,1.9948467,Coat
700,8.098552,5.8911595,Bag
701,12.95075,8.725268,Sneaker
702,-1.9677483,1.709615,Coat
703,11.038342,-1.4085485,Dress
704,9.564889,-2.6138535,Dress
705,-2.7330537,2.9709551,Coat
706,-2.0899014,3.0702899,Coat
707,12.623294,13.082545,T-shirt
708,3.4891145,7.70389,Sandal
709,10.409873,3.8001773,Pullover
710,-1.8415374,5.6420627,Trouser
711,-2.8237214,8.810111,Trouser
712,8.044727,6.8875785,Bag
713,-3.7035515,1.6414903,Coat
714,8.88234,2.7634542,Pullover
715,8.913367,6.3741264,Bag
716,8.98564,6.584808,Bag
717,-4.5768604,5.448584,Ankle Boot
718,10.372791,-2.431561,Dress
719,-4.047047,5.5927367,Ankle Boot
720,12.631066,13.073256,T-shirt
721,3.5390906,7.92122,Sandal
722,-4.2146034,8.378928,Ankle Boot
723,11.1248255,-3.896769,Dress
724,3.0997813,9.658711,Sandal
725,11.262259,4.8053365,Pullover
726,12.350535,13.024004,T-shirt
727,-3.9655416,2.7859268,Coat
728,-4.3219323,1.9729689,Coat
729,-4.3804607,1.5965037,Coat
730,10.157666,-3.1796618,Dress
731,12.495783,9.869327,Sneaker
732,8.325461,7.9565587,Bag
733,12.7016945,10.36144,Sneaker
734,-1.7420152,2.0605745,Coat
735,4.8198004,9.406455,Sandal
736,4.0277185,6.054853,Sandal
737,10.788413,12.610454,T-shirt
738,-1.7668322,2.4559102,Coat
739,-3.6292534,0.6637232,Coat
740,9.280759,-2.2429626,Dress
741,8.611225,7.952866,Bag
742,10.081747,14.403775,Shirt
743,11.95086,13.663357,Shirt
744,-4.0468984,6.6181135,Ankle Boot
745,9.6279955,7.768936,Bag
746,-2.618551,8.187733,Trouser
747,4.497253,6.1309175,Sandal
748,8.045404,7.088108,Bag
749,9.773121,13.411698,Shirt
750,4.0765233,6.801353,Sandal
751,9.449587,-2.9308543,Dress
752,12.086114,13.304524,T-shirt
753,9.789961,-1.7490534,Dress
754,9.506877,-1.5716476,Dress
755,9.191296,13.933928,Shirt
756,9.164588,6.1883736,Bag
757,9.803039,3.7016864,Pullover
758,4.361843,5.98082,Sandal
759,-2.8399289,8.602121,Trouser
760,-2.7930083,3.468893,Coat
761,10.252004,-3.1958065,Dress
762,9.635338,6.1704574,Bag
763,10.958958,12.12673,T-shirt
764,-2.3703578,2.3021572,Coat
765,-3.6312504,7.0179386,Ankle Boot
766,10.155549,4.5399942,Pullover
767,10.907962,14.964526,Shirt
