,0,1,Label
139,-0.9929167,-5.493017,9
140,8.260074,-2.5006683,5
141,8.479861,-3.8613236,5
142,-0.95327145,-5.0861177,9
143,9.507418,2.3944592,7
144,2.4920607,6.1322412,8
145,1.0298706,9.914396,2
146,3.6489065,6.314355,8
147,3.3716066,14.96821,4
148,0.9055516,-3.1160338,1
149,-3.0261836,4.937286,6
150,-0.23652449,-4.5529847,9
151,3.7622766,15.360677,4
152,13.256004,9.786499,0
153,1.5274462,-3.1438932,1
154,0.7669114,-3.081282,1
155,3.7722464,15.052946,4
156,-6.6306925,13.437482,3
157,-1.7108788,4.7190986,6
158,6.4933023,-3.3643003,5
159,9.612189,2.733053,7
160,2.5626807,6.4315886,8
161,10.434693,3.0240424,7
162,0.23702072,-2.9775386,1
163,-0.9944819,-5.7958407,9
164,-1.9982842,-3.8700814,9
165,3.6395123,15.093714,4
166,-1.1473979,-5.302844,9
167,1.3870642,-2.3765593,1
168,8.164603,-2.7375648,5
169,-4.655079,13.851187,3
170,0.29504117,-2.634134,1
171,9.614293,2.5895243,7
172,0.90335745,-2.807343,1
173,0.85529745,10.306832,2
174,13.7544,9.616226,0
175,0.63276327,10.234317,2
176,0.46264747,-3.0487397,1
177,11.997696,9.399559,0
178,8.01099,3.6014006,7
179,-1.9458755,4.511567,6
180,10.118033,3.6101687,7
181,-1.9126934,4.5397196,6
182,-0.75093085,8.219303,2
183,1.1179014,-2.6141028,1
184,13.727844,11.115858,0
185,7.834095,-3.822876,5
186,2.975246,15.247829,4
187,10.173068,2.5251617,7
188,2.8002665,6.434802,8
189,9.702461,2.426226,7
190,9.803128,2.747148,7
191,1.0179145,10.0519705,2
192,-5.069233,13.194733,3
193,7.8731985,-3.9915934,5
194,-1.6423047,-4.2385864,9
195,1.8558003,-2.793727,1
196,6.5941434,-3.3561847,5
197,3.8568604,6.134868,8
198,-3.2674904,4.959408,6
199,9.459913,2.7114298,7
200,13.443682,11.332126,0
201,11.635524,8.554626,0
202,4.0032496,6.5652466,8
203,-1.9553945,4.489435,6
204,3.11999,15.047678,4
205,11.588341,8.51799,0
206,-6.30037,13.134236,3
207,-1.4975007,4.6714864,6
208,12.919444,10.006066,0
209,-6.318466,12.801224,3
210,-5.44866,12.721697,3
211,12.691053,10.027342,0
212,7.402581,-2.3829703,5
213,8.570321,3.1553652,7
214,6.847265,-2.9994905,5
215,-1.9925495,5.143675,6
216,-4.6383376,13.208608,3
217,-1.0752312,-4.981744,9
218,2.824434,15.300245,4
219,0.23962827,9.813901,2
220,10.349377,3.330297,7
221,3.1736557,15.911117,4
222,-2.046173,-3.763836,9
223,7.711248,-3.8285754,5
224,10.073142,3.5757594,7
225,3.7759593,5.958907,8
226,-0.0557373,-2.861691,1
227,1.3052595,-3.0247545,1
228,-3.6101058,5.1318483,6
229,-6.1453266,12.849144,3
230,8.454719,-3.06067,5
231,12.690445,9.857915,0
232,-4.8574347,12.945329,3
233,8.634702,3.6954134,7
234,-5.1869884,12.981483,3
235,-1.8482741,5.0294156,6
236,0.5586107,9.493391,2
237,-1.5004461,-4.6369295,9
238,3.4478977,15.73129,4
239,0.55071086,9.985124,2
240,2.9496539,5.869735,8
241,3.064217,16.237818,4
242,-2.0321925,5.2201195,6
243,7.822711,-3.5631382,5
244,0.01546644,8.194729,2
245,3.4603024,5.790488,8
246,-6.4296956,12.754009,3
247,1.223245,-3.1943946,1
248,13.298688,11.44065,0
249,-6.470691,12.892997,3
250,-3.624007,5.124196,6
251,12.671208,10.158219,0
252,9.849338,2.4864943,7
253,8.208381,3.737092,7
254,-2.8092155,5.4624085,6
255,-1.8827494,4.764603,6
256,4.3284492,14.131814,4
257,-1.1829907,-5.310138,9
258,8.127255,-2.5147405,5
259,0.3395422,10.007584,2
260,-6.836932,13.452186,3
261,3.8113976,15.596195,4
262,4.4738517,14.91918,4
263,7.860211,-3.829743,5
264,-0.8333728,-2.5165288,1
265,3.5776885,5.9006085,8
266,-0.5388467,8.416286,2
267,0.97821164,-3.2007174,1
268,9.244011,2.3187253,7
269,12.73028,9.197736,0
270,13.52468,9.126414,0
271,-0.9491731,-5.0985737,9
272,-1.6916682,-5.2013373,9
273,0.46914095,10.022253,2
274,4.297682,14.379961,4
275,-1.173633,-5.1590166,9
276,13.858245,9.238786,0
277,8.263636,3.6019697,7
278,-0.81527597,8.650909,2
279,-2.0476692,4.4978094,6
280,0.84327835,-3.011245,1
281,-1.9097948,4.9704456,6
282,-0.45460925,-2.5477726,1
283,-6.001874,12.943919,3
284,-0.39686447,8.027082,2
285,1.06914,-3.3694887,1
286,3.1167386,15.0725975,4
287,0.49350458,10.275653,2
288,7.4806952,-2.5278254,5
289,-1.0753857,-5.1425943,9
290,12.691818,9.23509,0
291,-1.8759412,5.03639,6
292,-0.5185911,-4.50949,9
293,-5.2032948,13.319912,3
294,-2.1022334,-3.6930861,9
295,3.8071885,6.0114784,8
296,-5.611903,12.903451,3
297,-1.3457899,-5.450229,9
298,-3.4915211,5.219584,6
299,3.0603492,15.823713,4
300,3.291497,6.698773,8
301,8.204541,-3.7247274,5
302,4.015217,15.001917,4
303,-5.198211,13.796027,3
304,0.6570564,-3.3577383,1
305,8.359182,-3.7544787,5
306,-0.23663862,8.111281,2
307,8.214712,-3.4343271,5
308,8.353042,3.3810477,7
309,12.667307,8.673482,0
310,14.052138,9.740899,0
311,3.5409238,15.920311,4
312,2.6746368,6.157636,8
313,1.1132706,-3.2367687,1
314,-1.6213559,-4.7019153,9
315,11.998509,8.856089,0
316,-0.43879154,8.091581,2
317,8.411447,3.830877,7
318,9.215961,2.4500313,7
319,1.747904,-2.6949017,1
320,-4.990768,13.166029,3
321,-1.8446397,5.0481977,6
322,-0.3262974,-2.4663372,1
323,3.330028,16.09892,4
324,6.754468,-1.3933777,5
325,8.514797,3.8815644,7
326,-5.5200615,13.066226,3
327,-1.7731975,4.8637867,6
328,0.28713977,8.787033,2
329,-1.4252627,-5.251885,9
330,-2.5663784,5.5233293,6
331,3.7401214,15.364208,4
332,-0.23218617,8.5429,2
333,2.5401804,5.7799873,8
334,-0.8098996,-2.755214,1
335,0.52029705,10.106441,2
336,-1.0703524,-4.6959443,9
337,8.143824,-3.8489423,5
338,-1.4212307,-4.7818623,9
339,8.516895,3.7769585,7
340,7.0973387,-3.7228703,5
341,-1.8355247,4.924764,6
342,-0.8852663,-4.651614,9
343,3.7571712,6.051311,8
344,-0.16492166,-3.057925,1
345,12.028086,8.926193,0
346,-2.2433271,4.117118,6
347,8.315706,3.7602139,7
348,3.016751,6.061091,8
349,8.083659,-3.4040043,5
350,-0.0068944097,-2.658071,1
351,11.781603,8.911658,0
352,1.9550406,5.844902,8
353,8.315775,-3.5197568,5
354,-0.9536586,-4.141139,9
355,11.854048,8.958571,0
356,-2.9389484,4.40077,6
357,11.9717655,9.215668,0
358,13.707335,11.156471,0
359,-5.714667,13.355811,3
360,10.187008,2.6755984,7
361,-2.041053,4.4584155,6
362,0.09317663,-3.0697055,1
363,-0.8753741,-5.5331473,9
364,-0.008430243,-3.1410842,1
365,8.991876,3.682162,7
366,13.624836,9.825999,0
367,3.7059572,15.772827,4
368,3.3946567,5.9474225,8
369,-1.2414,-5.109888,9
370,8.043682,-2.2347536,5
371,7.5944533,-3.8029902,5
372,-1.0226246,-4.548105,9
373,-1.1637716,-5.200715,9
374,-0.10090914,-2.1604111,1
375,8.404523,3.8595254,7
376,-0.42880508,8.66326,2
377,7.911628,-3.9697466,5
378,8.959568,3.1951973,7
379,-1.0021482,-5.476947,9
380,-1.8904897,-4.120158,9
381,8.618419,3.7260454,7
382,13.078928,10.981497,0
383,1.3748631,-2.5636644,1
384,6.7773376,-1.481877,5
385,8.564571,3.783785,7
386,2.460883,6.2259526,8
387,8.280238,-3.3171418,5
388,3.933575,14.59342,4
389,1.361446,-2.803278,1
390,9.929485,3.062618,7
391,8.414647,3.7569704,7
392,-3.1560009,4.7366076,6
393,3.9559915,6.199977,8
394,13.3585,11.288539,0
395,3.8857107,15.577119,4
396,0.13951874,9.174098,2
397,11.790532,8.438811,0
398,14.19689,10.464557,0
399,-5.3792524,14.120499,3
400,8.878662,3.0729544,7
401,4.002987,15.154435,4
402,-1.5308821,-4.984099,9
403,0.2374063,9.947702,2
404,1.8723716,5.8651915,8
405,-1.8146377,4.822821,6
406,13.410442,11.352406,0
407,0.3704986,9.961353,2
408,13.620777,9.784372,0
409,1.6565002,-2.8323345,1
410,10.054648,2.7394378,7
411,8.394605,-3.614849,5
412,-0.58385944,-4.628234,9
413,-1.1677334,-5.262698,9
414,-0.25755638,-4.432638,9
415,4.100248,6.2863383,8
416,12.199359,9.522471,0
417,0.82968354,10.353186,2
418,0.9855905,10.261289,2
419,1.596896,-2.7514207,1
420,0.21838628,8.980594,2
421,3.7185833,15.423231,4
422,7.908466,-2.4180174,5
423,1.7325037,-2.9215307,1
424,-0.02055746,-2.6648607,1
425,-1.6647044,4.722571,6
426,6.891551,-3.6208808,5
427,-5.38804,14.033018,3
428,-0.15964705,-2.8277078,1
429,-6.05486,12.9245,3
430,3.877973,14.5156765,4
431,3.3585203,15.508364,4
432,8.487078,3.3546557,7
433,-1.9738585,5.169616,6
434,-0.7309996,-2.7676945,1
435,-6.605309,13.209982,3
436,7.1976914,-3.4272394,5
437,0.56501204,10.214282,2
438,-1.4462395,-4.3311877,9
439,3.7461042,5.8359838,8
440,-6.047045,12.849094,3
441,1.3824104,-3.1021893,1
442,-1.108257,-4.681659,9
443,11.923379,8.421971,0
444,9.778603,2.887133,7
445,3.604214,5.7906866,8
446,6.6001577,-3.4739366,5
447,11.76831,8.460111,0
448,8.283291,3.266898,7
449,3.914372,15.532991,4
450,13.439157,10.013478,0
451,-4.837095,13.477334,3
452,-2.3766139,5.40791,6
453,-6.3953876,13.89731,3
454,14.218814,9.941097,0
455,12.214472,8.606152,0
456,3.465525,6.07361,8
457,7.974359,3.4270697,7
458,-5.7708106,13.025093,3
459,-2.9651353,4.2944117,6
460,-0.22239716,-2.4130995,1
461,-1.6501473,-5.360805,9
462,-6.308556,13.53089,3
463,0.9882243,10.070528,2
464,-6.2988253,12.778568,3
465,3.9429767,15.425217,4
466,13.301789,8.696066,0
467,8.398749,-3.3521888,5
468,6.1029534,-3.2031534,5
469,3.963637,6.5943694,8
470,13.409668,11.055607,0
471,1.9209187,-2.8296304,1
472,10.178412,3.2165804,7
473,-5.878731,13.993435,3
474,0.59863526,9.55914,2
475,11.79698,8.036065,0
476,8.750443,2.6478562,7
477,7.958685,3.203966,7
478,6.8104796,-1.2988855,5
479,-2.5447814,4.883529,6
480,0.3568174,8.581566,2
481,-1.4595683,-5.7115946,9
482,0.24592961,-3.7754686,1
483,8.558713,-3.3494835,5
484,14.168308,10.318937,0
485,4.016162,6.5449977,8
486,-3.5904274,4.977175,6
487,2.0648491,-2.9051979,1
488,2.4578345,15.940423,4
489,-6.6152434,13.711693,3
490,-2.4960017,5.3567414,6
491,11.341642,8.019242,0
492,11.669256,9.100317,0
493,8.182645,3.1119642,7
494,-5.733375,12.5950365,3
495,-2.318732,5.1000724,6
496,-0.4943615,8.710521,2
497,8.754684,-2.95881,5
498,3.6027758,14.751321,4
499,3.609135,5.944292,8
500,9.767875,3.0063148,7
501,2.0281494,-2.9345732,1
502,-0.00245685,8.953939,2
503,4.08618,6.3351617,8
504,-0.42175362,8.328022,2
505,7.896276,-3.6754477,5
506,2.9561555,16.522108,4
507,11.743963,8.240704,0
508,11.40405,8.37173,0
509,-1.8926634,4.4032207,6
510,12.758056,8.715462,0
511,8.706455,-3.3888793,5
512,0.6238113,8.891668,2
513,0.7511133,10.143546,2
514,-2.1805444,5.4153776,6
515,8.168687,3.672268,7
516,0.35968295,8.258668,2
517,3.431827,6.132088,8
518,6.8808165,-1.4167091,5
519,-5.7829776,14.278056,3
520,0.25144753,-2.5383277,1
521,7.908187,-4.147001,5
522,7.6351247,-3.0150914,5
523,0.81388545,10.257445,2
524,-6.3245597,12.662617,3
525,1.9775516,-2.8652534,1
526,-5.9760647,12.822506,3
527,-5.2505965,14.302395,3
528,1.9400762,6.935221,8
529,2.021754,-2.900983,1
530,9.50114,2.785343,7
531,-1.344157,-5.9297056,9
532,2.390081,6.668083,8
533,11.214706,8.066222,0
534,2.7309391,15.511301,4
535,11.300554,8.241005,0
536,3.4838724,15.8474,4
537,0.56522053,10.207227,2
538,12.766908,8.583523,0
539,3.0961683,6.1355877,8
540,-2.7748764,4.163566,6
541,-1.383451,-5.622881,9
542,-4.502214,13.520483,3
543,0.6140788,9.768563,2
544,-0.23418304,8.853044,2
545,3.5703263,6.199704,8
546,-2.5748677,5.3112707,6
547,3.8653786,15.121887,4
548,7.9491787,3.3176386,7
549,-1.8568091,4.6492653,6
550,0.14278999,-2.5602875,1
551,8.011928,3.371382,7
552,10.490095,3.9940655,7
553,11.842023,8.305377,0
554,-0.05225171,8.088071,2
555,7.974851,3.4196901,7
556,12.907949,11.007466,0
557,-1.832567,4.760979,6
558,9.486351,2.2485151,7
559,4.029945,6.364539,8
560,8.406526,-2.5011458,5
561,-1.7039642,4.9084063,6
562,6.8472605,-3.051157,5
563,7.9297233,3.3696034,7
564,-1.586261,-4.7690434,9
565,3.6421263,15.411044,4
566,0.231824,-3.096586,1
567,8.632891,-3.1199706,5
568,8.227068,3.0731606,7
569,-1.1914159,-5.669218,9
570,9.00329,2.9114952,7
571,3.4993343,5.8908987,8
572,13.549459,10.184754,0
573,11.913637,8.310902,0
574,-2.6803107,4.043789,6
575,4.026233,6.448069,8
576,-0.24391629,-3.7142365,9
577,-5.719502,14.266722,3
578,3.864678,14.386736,4
579,0.9666856,9.669328,2
580,0.3873433,-2.7112055,1
581,-1.7312661,4.7080793,6
582,-4.827805,13.013528,3
583,2.0117521,-2.9631908,1
584,8.255692,3.1128988,7
585,-1.4832708,-5.9303846,9
586,8.633889,-2.9506195,5
587,11.308599,8.168388,0
588,10.21701,3.2906833,7
589,1.7215587,-2.7590663,1
590,-0.39229724,-4.68363,9
591,8.3171625,3.6164725,7
592,2.8724234,15.962045,4
593,11.573702,8.215017,0
594,2.1508534,6.046912,8
595,2.008109,-2.9220154,1
596,-5.9491487,12.828683,3
597,4.157193,14.854147,4
598,3.803805,15.497268,4
599,8.605929,-3.4531317,5
600,0.74555624,-3.35892,1
601,1.9836991,-2.9183707,1
602,2.1197815,6.3415575,8
603,-5.0804954,14.339891,3
604,13.651909,8.854223,0
605,-1.2029474,-6.0830097,9
606,-1.8932819,-3.6601949,9
607,4.136605,15.280077,4
608,6.680984,-3.5134037,5
609,11.557387,8.714174,0
610,0.94906855,9.03712,2
611,8.6508465,-2.5879557,5
612,-5.4494386,12.777616,3
613,-2.1367333,4.467681,6
614,0.6921674,10.246779,2
615,3.8761268,6.671444,8
616,-1.6317629,-4.2252436,9
617,8.591039,-3.274656,5
618,13.749898,10.957733,0
619,8.124145,3.146563,7
620,-0.06573502,7.9533806,2
621,1.6431363,-2.9128098,1
622,-0.0051983423,8.25388,2
623,4.335039,15.110836,4
624,7.59185,-2.646462,5
625,0.09681938,9.025785,2
626,1.0885069,-2.0829742,1
627,1.3340787,9.639924,2
628,2.150575,6.5039973,8
629,-2.0321515,4.5403047,6
630,3.8232284,14.142886,4
631,2.0229352,-2.8682337,1
632,6.848245,-3.5210807,5
633,-4.9786024,14.164125,3
634,8.102375,-2.3508458,5
635,8.615541,3.0473378,7
636,8.13317,-2.812256,5
637,11.546588,8.203558,0
638,14.040283,10.773159,0
639,-5.429656,13.973021,3
640,6.535553,-3.2098513,5
641,2.055901,-2.9460144,1
642,8.895498,3.5129209,7
643,-2.0719001,4.9207735,6
644,12.497737,8.767071,0
645,-2.3625648,4.6182356,6
646,10.322625,3.181451,7
647,-1.2881119,-6.030277,9
648,13.326851,8.851208,0
649,4.3951,14.92867,4
650,9.673355,2.351929,7
651,8.589913,-3.5325427,5
652,-0.35783327,8.995542,2
653,0.28641984,9.381997,2
654,7.6747174,-2.7754638,5
655,-1.3561543,-5.990261,9
656,-4.6789174,13.478934,3
657,8.427991,3.35163,7
658,3.1853023,16.182547,4
659,-1.9079227,4.3830447,6
660,3.5544477,14.338754,4
661,-1.160541,-6.1110377,9
662,-5.291088,13.081562,3
663,-1.4058564,-5.9310913,9
664,9.473831,2.4023175,7
665,4.285533,15.085237,4
666,-4.850865,13.4340105,3
667,-5.5259523,14.476883,3
668,-5.4410653,12.716752,3
669,-5.0910473,14.082176,3
670,-3.0289516,5.7636595,6
671,11.594899,9.015777,0
672,3.9742162,14.335095,4
673,8.4840555,3.2545397,7
674,10.183595,3.173865,7
675,-2.032428,5.2219033,6
676,13.457338,9.474778,0
677,-1.738674,-5.524862,9
678,14.056768,10.309121,0
679,-0.5808652,8.957144,2
680,-1.2759072,-5.204893,9
681,3.7383583,15.771441,4
682,-1.2648407,-3.6329997,9
683,8.456756,-3.592517,5
684,8.7433,3.4669755,7
685,4.111462,6.2834673,8
686,6.788992,-2.9176435,5
687,1.0119643,-2.1541338,1
688,9.632149,2.6863177,7
689,-5.033339,13.999085,3
690,-0.013864827,8.475752,2
691,11.646209,8.985697,0
692,-1.8366289,-4.328044,9
693,8.34851,2.8418229,7
694,2.5080075,6.7041116,8
695,-1.9045423,5.1573806,6
696,10.165787,3.168875,7
697,-1.7274271,-5.613451,9
698,12.083035,9.008661,0
699,-0.6309473,8.919112,2
700,-1.3512268,-5.055088,9
701,3.7393668,15.814728,4
702,-5.0407634,13.265499,3
703,7.91511,-4.0974746,5
704,-0.5900212,-2.1442394,1
705,4.0976305,6.1860027,8
706,-1.6049254,-3.7733147,9
707,1.4823563,-2.6430967,1
708,2.451192,6.4914865,8
709,-5.708507,13.906083,3
710,13.56842,10.73534,0
711,11.472086,8.483185,0
712,-4.8141694,14.231112,3
713,8.437543,3.6848109,7
714,9.59757,2.8678834,7
715,-1.8448712,5.189268,6
716,8.026112,3.2972927,7
717,-1.660082,-5.483956,9
718,-1.2517196,-4.426247,9
719,0.017462038,8.382389,2
720,2.8387976,6.6778154,8
721,4.226553,15.281661,4
722,0.23719396,8.323906,2
723,8.446118,-3.8075016,5
724,6.9899864,-3.0497005,5
725,4.1240797,6.2411203,8
726,2.3116462,6.774049,8
727,1.327277,-2.507082,1
728,8.3745165,-2.4867306,5
729,-1.7183714,-5.599332,9
730,6.7203765,-1.3352929,5
731,-1.7710698,5.101344,6
732,10.193298,2.7434976,7
733,-5.6565304,14.093334,3
734,2.509953,6.0849843,8
735,4.3105164,15.287094,4
736,2.3141239,6.1000423,8
737,4.421241,14.9854355,4
738,14.158577,11.013382,0
739,3.8139133,15.592183,4
740,2.6566665,6.1318903,8
741,0.8263692,-2.4053967,1
742,-1.9088136,-4.8196416,9
743,-5.4966536,14.236621,3
744,0.3495944,-2.9385214,1
745,-5.2263412,14.35887,3
746,-0.54935956,-4.6565804,9
747,11.564349,8.321328,0
748,-0.33836755,8.384506,2
749,-1.4031868,-5.9738636,9
750,7.224959,-3.2354167,5
751,-0.10858477,8.972973,2
752,-2.9544537,4.9327087,6
753,8.435524,-3.7885842,5
754,-0.7069027,-4.768568,9
755,1.584352,-2.3193567,1
756,2.698145,6.453048,8
757,0.014528161,9.668743,2
758,2.8921955,6.1973147,8
759,4.306116,15.234153,4
760,-3.3939602,4.585116,6
761,3.6866603,6.0067606,8
762,3.1248155,15.695248,4
763,0.8583839,-2.0450735,1
764,-0.4590939,-2.0859518,1
765,11.835323,9.091995,0
766,2.75226,5.8442755,8
767,-2.2400959,5.3077445,6
768,-0.5398644,8.573074,2
769,3.8502693,6.0781283,8
770,2.7301571,16.663559,4
771,-0.059964795,9.243098,2
772,1.0604073,-2.0588508,1
773,8.079068,-3.1979141,5
774,8.217231,3.7223227,7
775,0.32105187,10.058676,2
776,-4.471083,13.409997,3
777,3.3813255,5.8750353,8
778,1.1000943,9.703213,2
779,11.593611,8.518976,0
780,13.568384,11.14417,0
781,-5.4888387,14.231904,3
782,-0.42172903,-2.793646,1
783,11.547754,8.514842,0
784,3.0267508,5.8473825,8
785,4.3370333,15.310632,4
786,7.1768847,-2.718808,5
787,-5.8360558,13.856848,3
788,-0.7495266,-4.2733927,9
789,-2.0838375,5.3593793,6
790,-6.3527985,13.168003,3
791,3.6376486,5.942556,8
792,1.9198078,6.6427674,8
793,1.411607,-2.375348,1
794,4.470138,14.809456,4
795,8.648121,-3.2345407,5
796,3.3438466,6.4474373,8
797,-1.4219022,-5.635361,9
798,7.4564204,-2.5306425,5
799,-0.48815918,9.046484,2
800,0.28940737,-2.306724,1
801,8.678762,2.839431,7
802,3.0169046,15.370584,4
803,8.544355,-3.407568,5
804,-1.9985038,-3.8387976,9
805,-0.46032324,9.066893,2
806,0.31960097,-2.394464,1
807,8.781602,2.8028927,7
808,-3.126798,4.274122,6
809,12.0676365,8.874739,0
810,3.1399865,14.871687,4
811,-1.751816,5.150564,6
812,0.11117736,-2.7329612,1
813,8.631954,2.9559345,7
814,10.141431,2.6539607,7
815,-0.57060504,8.90191,2
816,3.7650802,14.980964,4
817,3.706173,5.8505416,8
818,-5.490423,13.025443,3
819,8.246397,-3.430295,5
820,6.719863,-3.3449976,5
821,11.290183,8.511479,0
822,0.99306595,-3.4558845,1
823,3.8616352,6.290951,8
824,7.3316064,-2.3543603,5
825,-5.185326,14.340351,3
826,-0.87274027,-2.2571006,1
827,1.4573925,-2.6040735,1
828,-1.9988949,-3.875484,9
829,4.295701,15.046807,4
830,10.1930275,2.7622736,7
831,3.606356,5.8972855,8
832,-0.633625,8.879191,2
833,11.911134,9.127982,0
834,-0.9492686,-4.8465242,9
835,11.9515505,8.875186,0
836,-0.25281948,8.650123,2
837,-0.5150213,9.017216,2
838,13.959528,9.529116,0
839,8.462995,-3.2677083,5
840,-2.7426863,4.9549437,6
841,4.0149775,15.253943,4
842,-1.7182528,-3.9209564,9
843,-1.6313409,4.829596,6
844,8.12894,3.6784601,7
845,-0.2375219,9.150567,2
846,0.52844065,8.443142,2
847,-1.7257704,-5.467319,9
848,-1.717879,-3.7183082,9
849,-5.00758,14.194744,3
850,-0.8639667,-4.9177628,9
851,-1.7330749,-5.5884714,9
852,3.9518454,14.584174,4
853,8.347075,-3.7535524,5
854,-0.7495065,-2.5068133,1
855,-1.6985915,-5.650265,9
856,-2.8058207,4.2621374,6
857,-1.8522052,5.4953446,6
858,3.5057,6.784449,8
859,-5.3013377,14.282283,3
860,-5.216685,13.692664,3
861,-1.8466352,5.2097,6
862,9.233035,2.7597978,7
863,8.870973,2.5448048,7
864,1.1172833,-3.495427,1
865,3.9930646,6.126626,8
866,9.567999,3.3953307,7
867,-1.7494768,5.200306,6
868,7.7821846,-2.7405076,5
869,-4.923435,14.058534,3
870,13.4019165,11.579778,0
871,11.868178,8.457049,0
872,-5.9275436,12.873162,3
873,8.176301,3.525031,7
874,-2.7520952,5.4417562,6
875,-3.3808074,5.034728,6
876,2.425254,6.6258225,8
877,-1.7896483,-4.8067966,9
878,-2.7034833,4.132534,6
879,0.86058444,10.300343,2
880,8.453139,-3.2478733,5
881,3.4834173,15.175853,4
882,-2.0052724,-3.9163816,9
883,7.4455476,-3.7744977,5
884,6.787587,-1.2508422,5
885,4.0246477,6.2451105,8
886,-0.34205365,8.0506935,2
887,1.2592707,-2.1585321,1
888,7.59633,-3.3434076,5
889,-5.4747925,14.296188,3
890,-2.9327285,5.1643887,6
891,11.828543,8.302711,0
892,9.998059,2.5887327,7
